Product_name,Review,Rating
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Value for money.... Best for the small family... Nice cooling.. Nice colour... Nice looking...,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",very good,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good,4
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Nice product  i buy only 10600,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Nice material thanks to flipkart,4
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Flipkart delivery was awesome. Product is also good but price is little high for 2 star Fridge.,4
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Good product 👍👍 thanks for Flipkart thanks delivery boy,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Writing review after one year of useProduct is awesomeCooling is fantasticDesign is very good lookingMust buy,5
"Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Sapphire, WDE 205 ROY 2S SAPPHIRE BLOOM)",Super,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","Godrej indian brand have good quality, used other Godrej fridge for past 18 years with no repair/issue. So decided to buy this one. It has good design inside and outside. After using it for 15 days seems like value for money. Budget friendly option.",5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","I m giving this rating after 15 days of use this is a very good product, good cooling. This is good for a small family in terms of capacity & this product is value for money.",4
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",The absolute purchase..like it a lot Godrej 185 L..Very silent machine..my wife is very happy with this purchase..u can here it's compressors noise at night time while silence everywhere.. cooling is too good keeps vegitables fresh..always read installation manual while installing.. delivery is good on time as mentioned by FLIPKART.. product is in very good condition..packaged well by manufacturer..no damage..no complaints as well..Fully recommended for small family..A happy product itself ☺️,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nice 🥰👍✌,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","It is best on budget, recommend for small families or less storage usage, since it is 185l only. Cooling is good, no issues still now, compressor sound audible only during nights, otherwise quiet ok. Energy efficiency couldn't say anything, but according to it's paper description, expecting it will be better than our old one. This review is after 4 days of usage.",4
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",So nice podack,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)","After using the product I'm writing this review, the product was not good because of its noise it will make sound much more compared to other products if it doesn't matter you can go it finally my conclusion not for worth",1
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nyc.,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Nice  product  within good range of money .. value of money ..,5
"Godrej 185 L Direct Cool Single Door 4 Star Refrigerator  (Aqua Blue, RD UNO 1854 PTI AQ BL)",Best productDelivered in 3 days onlyBest service by FlipkartHighly recommended,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",verry good and verry comfortable design and style fast Colling and smart compresser with 10 year warranty.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Best refrigerator on performance on .ice making time so fast 108  min it's time for company . Built quantity is best . Best service on Flipkart .  People try to buy is best refrigerator.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Superb product 👌👌 very fast delivery and delivery men is very helpful thank you Flipkart again,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)","I am using it for a month. After switching it on there was no sound of compressor. My first thought was..is it working properly?So I did an ice test. It converted water to ice within an hour. (Note - There was nothing else inside except a water bottle.) I don't know the exact time, but when I checked after 55 mins, ice was formed.So far it's working perfectly fine without any noticeable sound.",5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",very good product. I'm very happy with the purchase. writing this review after using 1month. Flipkart customer care is very helpful. LG gave free demo & installation. thanks to both.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",look like small but have more space. good energy saving as it is 5 star rating refrigerator and Lg brand. Good packaging. ice tray and eggs tray both had been attached. No issues. I am happy with this product. Thank you Flipkart.,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",Its is nice refrigerator and i definitely recommend it if u are looking for 180-200L range refrigerator. The best Thing about its is The energy efficiency and Not much heat dissipation from the back. There is No stand comes with it so think of it if you are going to place it in wet area.Happy Shopping...,5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)","Excellent product from LG this refrigerator is a good product which I had purchased and I am happy with it.it has a beautiful design and a classic look.all over from outside it is good.from  inside it is also excellent it is good for a 4 member family and the best feature of it is the ""Fastest Ice Making""This feature is just awesome it just make ice cubes in just 3to 4 hrs😯😯😳😳.But I got it before 3 days ago and still the installation is not done i had to do it by my own.Not excepted thi...",5
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",fridge's good but delivery service is bad,4
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  (Scarlet Plumeria, GL-B201ASPY)",noise every 20 min like open close door 😠,4
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Awesome Fridge For Small Family 🔥🔥 Good Condition And Cheapest Price Love it Thank you flipkart 🤘🤘,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Nice wonder full refrigerator by Flipkart and Samsung good job .. perfect at this price range good ..,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",This is a very Good Refrigerator In this price  the cooling is so fast and no noise it is very silent Refrigrator this is the best product on flipcart at this price I recomdanded to you to buy this buy this the product of samsung Quality is so good,3
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Good quality and style by Samsung. Awesome refrigerator .Thank you Flipkart.,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)","Best in segment, truly value for money product!",4
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Thanks so much,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Value for money,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Good...,5
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",very nice,3
"SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer  (Mystic Overlay Red, RR19A2Z2B6R/NL)",Nice,4
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Very nice refrigerator by LG for small family. Pros1. Silent Operation 2. Superb Cooling 3. Best Design & Look4. Strong Glass Shelves 5. Works with home inverter without any issue6. Quick ice making 7. 5 Star with 104 unit electricity consumption per year 8. BEE Rating Year - 20219. Stabilizer Free operationCons 1. Low Size Vegetable Basket (Compare to Godrej & Panasonic same size Fridges ) 2. Low space in  refrigerator compared to other brands in same price. 3. Little bit ...,4
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","Beautiful product, same as shown in image, value for money. Swift delivery. Working fast and fine in the first hour of installation.You may go for it without a second thought.",5
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","Nice product, i liked it, outer & inner part are very beautiful,  electricity unit - 104 unit/year. Buy it.....a great indian product with great indian company delivery....Thanks Flipcart",5
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Delivered on time.Performing well.,5
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)","The delivery mam they annoyed to install it  &  complementary things like water bottle , mat are not given with this product  Or else refrigerator are  perfect &  best to use",4
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Very good product nice colour,5
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Ok,4
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",Good looking best LG product good,5
"LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor  (Blue Charm, GL-D201ABCZ)",This Price perfect refrigeter another company and coruior boy best,4
