Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM)
2006-03-22,548.5,550.75,314.093,314.894,454.432,455.353
2006-03-23,548.0,546.5,314.31,313.72,454.206,453.979
2006-03-24,549.75,556.75,317.224,319.787,459.273,463.649
2006-03-27,564.0,565.0,322.839,323.042,468.906,469.386
2006-03-28,563.75,567.5,322.419,323.916,467.183,469.202
2006-03-29,562.25,565.0,323.69,326.118,468.542,470.637
2006-03-30,578.5,584.0,332.624,335.883,479.089,483.604
2006-03-31,584.0,582.0,336.154,334.771,482.047,480.119
2006-04-03,585.5,587.0,339.204,339.463,485.892,486.048
2006-04-04,585.0,588.0,335.09,334.814,480.532,479.374
2006-04-05,583.85,586.5,333.248,335.143,476.418,477.8
2006-04-06,595.5,592.5,338.545,338.513,483.243,485.536
2006-04-07,597.0,589.75,341.026,338.159,489.545,485.871
2006-04-10,597.5,597.25,342.309,342.126,492.987,492.781
2006-04-11,599.5,597.75,343.849,341.767,494.433,492.583
2006-04-12,596.75,597.25,339.738,340.779,491.071,492.496
2006-04-13,597.0,593.0,340.428,338.586,492.493,490.407
2006-04-18,616.75,614.75,348.053,345.754,503.059,500.203
2006-04-19,623.75,624.75,348.99,349.315,504.53,506.157
2006-04-20,644.5,625.0,361.469,351.42,521.862,507.635
2006-04-21,623.5,623.5,349.888,350.419,505.39,506.006
2006-04-24,634.0,622.5,354.289,349.131,512.323,504.049
2006-04-25,627.75,634.75,351.681,355.503,506.454,512.515
2006-04-26,630.75,635.5,353.659,356.122,508.055,511.469
2006-04-27,636.5,638.0,356.583,356.027,511.862,511.013
2006-04-28,638.25,644.0,353.151,355.35,508.242,512.127
2006-05-02,657.75,661.0,358.662,360.061,520.537,523.481
2006-05-03,675.25,673.6,367.263,366.206,534.344,533.841
2006-05-04,664.65,673.5,361.655,364.882,527.961,531.991
2006-05-05,682.0,678.0,368.888,364.183,537.77,531.765
2006-05-08,682.0,675.5,365.586,363.153,533.981,530.97
2006-05-09,679.75,691.25,366.403,370.663,535.278,542.114
2006-05-10,704.3,699.9,378.249,375.523,551.052,547.053
2006-05-11,707.0,715.5,379.149,382.109,555.687,559.728
2006-05-12,725.75,725.0,382.739,382.424,561.378,561.711
2006-05-15,693.0,687.5,367.659,364.915,539.93,535.77
2006-05-16,681.0,692.0,362.33,366.895,532.073,538.312
2006-05-17,713.0,699.5,375.461,369.656,552.285,544.952
2006-05-18,688.0,693.5,364.716,366.33,537.962,540.783
2006-05-19,682.0,651.5,363.52,348.098,533.813,512.387
2006-05-22,645.5,652.5,344.616,347.111,505.957,509.925
2006-05-23,661.7,666.75,351.314,354.579,515.102,519.68
2006-05-24,667.5,648.5,354.601,347.219,519.577,507.513
2006-05-25,643.75,642.5,343.718,343.271,503.441,502.817
2006-05-26,652.0,642.25,348.402,345.909,508.858,504.636
2006-05-30,652.25,660.5,347.626,350.398,507.43,512.254
2006-05-31,654.0,653.0,348.057,348.267,507.922,507.697
2006-06-01,633.25,625.0,339.334,335.607,495.152,489.467
2006-06-02,630.8,632.25,338.031,335.928,492.197,489.926
2006-06-05,644.5,641.8,341.819,341.601,497.031,495.675
2006-06-06,634.6,627.0,338.996,336.504,492.205,488.622
2006-06-07,623.5,617.75,334.999,333.109,486.198,483.827
2006-06-08,619.0,614.0,334.866,333.297,484.73,485.222
2006-06-09,612.25,616.0,332.023,333.749,483.343,486.418
2006-06-12,607.75,609.2,329.672,330.225,481.844,483.377
2006-06-13,590.75,586.5,320.92,318.145,469.707,465.07
2006-06-14,567.25,567.75,307.836,307.091,450.628,449.276
2006-06-15,574.25,569.5,311.027,307.838,454.96,450.732
2006-06-16,581.5,574.0,313.663,310.472,459.139,454.726
2006-06-19,569.75,571.0,308.942,310.275,452.506,454.437
2006-06-20,571.0,567.0,309.939,307.684,454.292,451.002
2006-06-21,576.5,574.6,312.5,311.639,456.092,454.553
2006-06-22,594.4,584.5,323.307,319.626,470.625,465.107
2006-06-23,582.6,579.6,319.233,318.427,464.038,462.681
2006-06-26,586.25,583.5,321.815,320.745,466.574,464.792
2006-06-27,587.7,588.75,322.611,322.833,467.059,467.633
2006-06-28,584.0,582.75,321.144,320.298,464.746,464.195
2006-06-29,581.75,589.25,320.488,324.853,463.952,469.485
2006-06-30,600.4,613.5,327.479,332.538,472.161,480.724
2006-07-03,619.5,622.95,335.954,337.642,485.045,486.566
2006-07-04,620.9,622.0,336.258,336.671,484.473,485.938
2006-07-05,625.75,623.0,339.307,339.75,490.284,489.972
2006-07-06,623.75,626.0,339.881,340.551,489.907,490.634
2006-07-07,631.0,631.5,342.935,340.964,493.74,492.359
2006-07-10,624.5,626.0,338.739,340.421,488.807,491.713
2006-07-11,628.35,630.75,341.792,342.501,493.482,494.978
2006-07-12,642.0,650.0,347.836,354.9,503.648,512.335
2006-07-13,648.8,649.5,352.475,351.823,510.143,510.613
2006-07-14,660.4,663.25,358.855,361.444,520.943,525.055
2006-07-17,671.5,652.5,368.814,358.261,535.657,520.542
2006-07-18,647.5,645.0,354.95,352.806,517.545,515.588
2006-07-19,626.0,641.6,342.357,348.734,500.6,510.097
2006-07-20,642.9,642.5,348.097,347.241,509.955,508.267
2006-07-21,626.75,634.0,337.962,341.025,494.633,499.803
2006-07-24,616.4,605.7,332.775,326.946,488.276,479.269
2006-07-25,618.75,618.75,334.333,334.622,489.363,489.556
2006-07-26,617.75,614.3,335.661,332.864,490.667,487.076
2006-07-27,634.2,639.0,340.73,342.774,497.998,501.609
2006-07-28,631.25,637.1,339.236,341.737,497.517,500.078
2006-07-31,637.0,632.5,341.537,339.051,499.334,495.69
2006-08-01,635.5,637.25,340.513,341.488,498.666,500.039
2006-08-02,648.25,654.4,345.899,348.66,506.248,510.971
2006-08-03,646.25,644.4,345.164,341.404,506.267,502.848
2006-08-04,644.5,652.25,340.933,341.278,504.146,505.307
2006-08-07,647.25,649.75,339.443,340.094,503.148,504.856
2006-08-08,645.4,646.0,338.668,338.628,502.531,502.919
2006-08-09,640.5,649.0,335.85,339.791,497.785,503.726
2006-08-10,650.5,644.75,341.613,339.467,505.518,503.396
2006-08-11,641.55,644.5,338.21,339.872,501.799,504.817
2006-08-14,628.0,624.6,332.521,330.424,492.781,490.19
2006-08-15,624.75,625.5,330.836,329.749,491.117,488.825
2006-08-16,626.0,629.75,331.112,331.308,489.445,490.002
2006-08-17,630.75,625.5,332.516,330.288,490.627,486.09
2006-08-18,614.75,613.9,326.11,326.022,479.001,478.143
2006-08-21,621.5,625.0,327.778,329.121,481.895,483.26
2006-08-22,626.5,622.75,331.061,329.48,487.473,485.992
2006-08-23,623.5,628.1,329.633,331.014,486.425,489.289
2006-08-24,623.5,623.75,329.406,329.312,485.97,486.734
2006-08-25,622.0,621.25,329.257,329.017,486.812,486.797
2006-08-29,616.85,613.4,324.572,322.842,481.237,479.032
2006-08-30,614.7,617.75,323.237,324.363,479.111,481.489
2006-08-31,621.75,623.5,326.155,327.744,483.777,486.198
2006-09-01,624.0,621.05,327.783,326.868,486.777,485.651
2006-09-04,626.75,626.75,329.175,328.761,487.478,486.985
2006-09-05,629.75,637.75,331.692,336.402,490.536,497.737
2006-09-06,636.7,635.4,336.86,337.709,496.491,496.717
2006-09-07,634.0,621.5,336.786,331.644,495.894,488.217
2006-09-08,611.5,610.0,326.621,326.938,480.663,481.376
2006-09-11,597.1,588.0,319.818,315.84,469.123,463.503
2006-09-12,596.0,590.7,318.087,315.208,468.738,465.375
2006-09-13,581.5,589.0,310.382,314.167,458.235,464.511
2006-09-14,593.4,584.4,315.622,309.632,467.686,459.651
2006-09-15,578.6,573.6,307.129,305.643,455.34,453.726
2006-09-18,581.5,580.5,309.836,309.221,459.43,457.88
2006-09-19,582.5,583.5,309.758,309.074,460.038,459.051
2006-09-20,576.25,580.25,306.044,307.222,454.528,456.962
2006-09-21,580.5,578.75,306.381,305.119,456.26,454.992
2006-09-22,592.0,589.0,310.973,309.821,462.103,460.048
2006-09-25,589.5,584.75,309.855,307.246,461.448,458.089
2006-09-26,591.25,591.0,311.907,311.857,464.892,466.346
2006-09-27,595.1,593.75,315.001,314.853,468.767,468.183
2006-09-28,603.5,603.0,321.028,321.463,474.711,474.728
2006-09-29,601.75,599.25,321.564,321.279,474.828,473.154
2006-10-02,602.0,600.6,321.392,318.993,474.427,471.54
2006-10-03,593.0,582.25,314.072,308.232,465.281,457.348
2006-10-04,578.5,573.6,307.386,304.588,455.871,452.473
2006-10-05,568.25,573.3,301.411,305.467,447.054,451.951
2006-10-06,570.6,560.75,304.174,299.626,450.071,445.287
2006-10-09,578.25,575.25,309.489,308.478,458.747,456.33
2006-10-10,577.25,571.4,310.333,308.198,459.448,455.989
2006-10-11,574.0,574.1,309.167,309.404,457.589,457.596
2006-10-12,575.9,573.0,310.291,308.712,459.141,456.974
2006-10-13,577.9,586.1,310.549,315.906,460.405,468.618
2006-10-16,593.0,595.1,318.697,319.588,473.794,475.096
2006-10-17,594.9,590.0,318.708,315.221,474.856,470.344
2006-10-18,595.25,594.0,318.333,317.97,474.681,474.668
2006-10-19,589.75,597.25,315.425,318.959,469.173,474.573
2006-10-20,598.0,596.6,317.764,317.087,473.776,473.079
2006-10-23,588.5,582.75,313.934,311.948,468.365,464.343
2006-10-24,578.4,575.6,309.404,307.087,461.244,459.011
2006-10-25,581.6,580.75,309.939,309.37,462.615,461.389
2006-10-26,591.8,596.25,314.036,315.994,467.457,470.637
2006-10-27,593.75,596.25,314.52,313.965,468.701,468.198
2006-10-30,604.75,608.5,318.424,319.893,475.134,478.456
2006-10-31,600.9,603.75,316.396,317.062,473.411,473.529
2006-11-01,611.25,614.1,320.177,321.586,479.224,480.78
2006-11-02,615.75,620.75,322.382,325.051,482.223,486.138
2006-11-03,625.65,622.75,327.565,327.849,489.899,490.239
2006-11-06,625.75,626.1,329.741,330.082,492.484,492.527
2006-11-07,625.75,625.75,328.616,327.446,490.515,488.486
2006-11-08,625.5,623.2,327.796,327.535,488.901,488.401
2006-11-09,618.0,625.25,324.171,328.557,483.833,488.133
2006-11-10,632.25,629.3,330.208,328.857,490.915,489.499
2006-11-13,628.5,623.5,329.385,328.089,489.334,486.767
2006-11-14,623.4,627.0,328.399,330.818,485.741,489.309
2006-11-15,620.25,617.75,328.679,327.484,484.646,482.353
2006-11-16,624.5,624.75,330.721,330.696,487.548,487.743
2006-11-17,618.25,620.5,327.636,327.631,483.726,483.821
2006-11-20,624.0,625.5,328.871,329.679,485.717,487.719
2006-11-21,625.0,624.5,329.121,328.944,487.481,487.434
2006-11-22,627.75,631.8,329.32,330.094,487.8,488.329
2006-11-23,630.7,630.25,329.502,328.975,486.651,486.266
2006-11-24,636.0,639.5,328.818,331.056,485.867,488.69
2006-11-27,637.5,638.75,329.219,329.916,485.899,487.186
2006-11-28,637.75,637.0,327.875,327.002,484.797,484.227
2006-11-29,638.25,637.5,327.476,327.007,484.845,484.68
2006-11-30,638.4,646.7,326.314,329.411,483.856,488.407
2006-12-01,644.4,648.75,327.556,327.718,486.817,486.976
2006-12-04,644.8,646.0,326.068,326.807,484.703,485.349
2006-12-05,643.0,645.9,324.994,327.22,482.66,484.91
2006-12-06,636.75,636.0,324.112,323.204,479.769,478.124
2006-12-07,630.5,627.75,320.278,319.531,474.345,472.028
2006-12-08,630.9,637.4,321.986,323.307,475.004,477.274
2006-12-11,625.5,626.75,320.901,321.262,474.295,474.955
2006-12-12,629.5,628.0,320.748,319.187,475.13,473.926
2006-12-13,629.0,624.0,319.014,317.8,474.073,472.441
2006-12-14,628.75,627.4,319.6,319.939,475.425,476.241
2006-12-15,626.0,623.75,319.812,319.56,477.425,476.509
2006-12-18,617.5,614.0,316.439,315.795,471.374,471.02
2006-12-19,616.0,620.5,313.901,316.388,468.014,471.397
2006-12-20,623.4,619.25,316.399,314.228,471.38,468.951
2006-12-21,622.0,620.5,316.185,316.824,471.498,471.755
2006-12-22,619.75,,315.154,,469.33,
2006-12-27,628.3,628.5,320.61,321.155,477.577,478.311
2006-12-28,629.0,632.0,321.197,322.614,478.8,480.791
2006-12-29,635.7,,324.039,,482.761,
2007-01-02,640.75,639.75,324.71,324.499,482.347,481.957
2007-01-03,636.75,642.6,324.277,329.386,481.511,487.483
2007-01-04,625.25,628.7,321.796,323.339,477.035,480.18
2007-01-05,626.0,609.5,322.464,315.574,477.936,468.558
2007-01-08,608.3,609.5,314.904,314.711,467.492,468.018
2007-01-09,612.0,609.6,315.074,314.113,469.75,468.779
2007-01-10,610.75,608.4,314.982,314.402,469.988,469.626
2007-01-11,613.5,612.0,316.319,315.123,472.759,474.198
2007-01-12,614.1,619.75,315.02,316.829,475.678,479.72
2007-01-15,628.25,627.0,319.476,319.409,485.323,484.806
2007-01-16,625.6,627.05,318.274,319.728,481.787,484.62
2007-01-17,623.25,626.5,316.837,318.311,482.168,484.57
2007-01-18,632.8,635.0,320.892,322.286,489.14,490.537
2007-01-19,629.0,629.0,318.982,318.885,485.302,486.428
2007-01-22,635.1,639.0,321.798,323.626,490.198,493.894
2007-01-23,637.5,642.5,321.321,323.108,490.008,492.904
2007-01-24,643.0,642.1,325.323,325.956,494.235,494.227
2007-01-25,648.75,651.75,329.482,330.754,500.077,502.39
2007-01-26,645.7,645.5,329.036,329.757,499.806,500.62
2007-01-29,643.4,644.75,328.718,329.189,498.142,498.454
2007-01-30,642.25,645.2,326.629,328.764,495.41,497.916
2007-01-31,645.75,650.5,330.375,332.788,499.188,501.233
2007-02-01,652.55,660.2,332.002,334.906,501.537,506.483
2007-02-02,654.75,645.7,332.867,328.1,502.957,497.764
2007-02-05,648.0,649.4,330.916,331.97,500.812,502.67
2007-02-06,653.9,653.25,332.486,331.869,505.254,504.596
2007-02-07,655.25,653.75,332.361,331.92,504.038,502.691
2007-02-08,650.55,656.0,330.43,335.053,500.847,503.956
2007-02-09,657.85,664.5,337.757,341.102,506.194,511.351
2007-02-12,663.35,664.55,340.949,341.215,511.765,512.612
2007-02-13,664.75,667.8,342.337,343.642,511.307,513.021
2007-02-14,668.25,668.25,342.026,340.51,510.426,508.639
2007-02-15,670.0,664.75,342.256,339.695,510.126,505.36
2007-02-16,665.25,665.1,341.399,341.252,506.819,507.052
2007-02-19,670.5,670.75,344.872,344.735,510.507,510.625
2007-02-20,668.6,663.9,342.96,339.799,508.325,505.251
2007-02-21,658.6,661.25,337.813,338.79,500.989,503.503
2007-02-22,676.4,676.6,346.925,346.814,516.809,516.213
2007-02-23,677.5,683.0,346.14,347.884,516.466,518.682
2007-02-26,684.5,685.75,348.63,349.391,519.821,520.612
2007-02-27,684.5,676.2,348.204,344.438,517.894,511.304
2007-02-28,677.0,664.2,346.203,338.964,513.384,502.687
2007-03-01,673.6,670.4,343.218,342.006,509.377,507.956
2007-03-02,664.0,651.9,340.251,335.202,504.483,494.838
2007-03-05,638.6,636.75,332.085,330.865,486.219,485.957
2007-03-06,644.6,643.75,334.544,334.242,491.611,491.3
2007-03-07,646.35,646.4,334.983,334.888,492.532,491.821
2007-03-08,653.75,654.25,337.855,339.113,496.959,498.286
2007-03-09,653.85,652.25,338.782,337.551,497.187,497.559
2007-03-12,652.5,647.75,335.977,335.622,495.331,491.651
2007-03-13,650.5,650.8,337.344,336.505,493.813,493.068
2007-03-14,640.75,643.25,332.996,332.67,485.969,486.647
2007-03-15,646.1,648.5,334.04,335.09,489.099,489.915
2007-03-16,650.65,653.2,334.215,335.646,488.256,490.464
2007-03-19,654.5,655.0,336.868,336.761,492.624,492.666
2007-03-20,654.4,659.0,334.56,336.688,492.623,495.824
2007-03-21,660.5,658.75,336.818,336.354,496.43,495.264
2007-03-22,664.0,663.0,337.09,336.736,496.857,496.332
2007-03-23,662.15,656.25,336.801,334.6,497.072,493.569
2007-03-26,659.65,663.0,336.642,336.634,497.324,497.524
2007-03-27,665.15,664.0,338.93,338.086,498.389,497.9
2007-03-28,665.6,666.75,339.177,339.14,499.138,499.251
2007-03-29,664.9,661.0,338.423,336.815,498.276,495.688
2007-03-30,663.5,661.75,339.039,338.283,498.235,496.706
2007-04-02,663.3,658.25,336.154,332.517,496.854,492.002
2007-04-03,663.5,664.25,335.694,335.921,496.818,496.747
2007-04-04,665.9,672.25,337.165,340.621,498.764,503.181
2007-04-05,672.6,673.5,340.764,341.531,503.33,501.34
2007-04-10,676.85,677.4,343.317,343.37,504.51,507.72
2007-04-11,679.1,678.2,343.379,343.201,505.734,505.139
2007-04-12,678.5,677.25,343.527,342.184,504.498,502.486
2007-04-13,677.0,681.75,340.852,343.174,500.481,503.359
2007-04-16,687.25,686.5,344.832,345.027,506.934,506.754
2007-04-17,688.0,688.0,344.293,343.108,508.575,506.702
2007-04-18,690.4,688.75,343.278,343.311,507.274,506.993
2007-04-19,687.25,681.9,343.076,340.848,505.331,501.766
2007-04-20,687.6,691.4,343.165,345.337,505.18,508.607
2007-04-23,691.0,688.7,345.638,344.488,509.399,508.041
2007-04-24,689.7,688.4,345.23,343.856,508.478,506.028
2007-04-25,686.2,684.0,342.21,341.266,502.821,504.574
2007-04-26,685.5,673.0,342.853,338.021,503.563,494.853
2007-04-27,672.5,677.5,337.211,338.327,493.941,495.974
2007-04-30,678.0,677.0,340.43,339.093,498.236,496.298
2007-05-01,677.5,673.6,338.53,336.239,496.883,493.842
2007-05-02,673.25,669.5,337.638,336.805,495.839,493.077
2007-05-03,675.9,674.2,339.171,339.22,496.693,497.198
2007-05-04,680.8,688.8,342.731,345.783,501.991,506.731
2007-05-08,685.9,684.25,344.172,343.206,505.379,504.721
2007-05-09,686.5,683.0,344.836,341.808,507.166,503.836
2007-05-10,677.85,673.5,341.297,339.808,500.998,498.667
2007-05-11,667.85,669.0,337.468,337.606,495.401,495.189
2007-05-14,674.2,670.2,340.179,338.536,497.969,494.686
2007-05-15,667.0,668.25,337.551,337.671,492.724,493.173
2007-05-16,670.9,667.75,338.104,336.873,493.49,492.006
2007-05-17,663.2,656.75,335.356,332.65,490.17,486.914
2007-05-18,660.75,657.0,334.947,333.283,489.626,487.461
2007-05-21,662.4,658.0,335.971,334.214,490.594,489.438
2007-05-22,663.5,662.0,336.631,335.36,493.125,491.828
2007-05-23,659.2,662.05,333.215,333.191,490.33,491.135
2007-05-24,661.5,659.0,333.115,331.923,492.261,490.839
2007-05-25,655.0,655.3,329.809,330.01,487.641,486.597
2007-05-29,657.6,660.15,330.668,332.77,487.581,489.181
2007-05-30,657.1,652.65,332.355,330.205,488.986,485.711
2007-05-31,656.6,659.1,332.372,333.586,488.396,490.074
2007-06-01,662.5,666.5,334.985,337.008,493.078,497.499
2007-06-04,670.75,671.1,337.484,337.287,497.995,497.553
2007-06-05,671.3,671.5,336.761,336.845,496.891,496.488
2007-06-06,669.8,669.7,336.177,335.925,495.304,495.707
2007-06-07,670.85,668.75,336.688,337.395,497.11,496.474
2007-06-08,656.75,655.25,333.884,333.172,491.065,490.567
2007-06-11,652.75,650.3,331.851,330.571,489.135,487.372
2007-06-12,652.8,647.25,331.051,328.087,489.245,485.923
2007-06-13,644.1,647.65,326.871,328.756,485.161,487.211
2007-06-14,650.75,653.25,330.196,331.7,488.955,490.538
2007-06-15,650.6,653.1,330.187,330.784,488.805,489.69
2007-06-18,658.0,656.0,331.837,331.163,490.788,489.552
2007-06-19,655.1,656.3,330.275,330.214,489.355,489.484
2007-06-20,659.6,657.7,331.258,329.988,491.395,490.053
2007-06-21,654.5,650.5,328.614,326.523,488.98,485.593
2007-06-22,652.0,652.85,326.784,326.654,485.733,485.066
2007-06-25,651.25,650.75,325.592,325.636,483.949,483.29
2007-06-26,649.55,647.0,325.247,323.727,483.116,480.791
2007-06-27,642.85,642.1,322.344,321.468,478.56,477.682
2007-06-28,645.7,647.25,322.64,323.237,479.718,480.584
2007-06-29,648.5,650.5,323.829,324.536,481.512,481.495
2007-07-02,650.5,654.75,323.503,325.746,479.225,481.611
2007-07-03,657.25,654.25,325.92,324.416,482.988,480.889
2007-07-04,654.0,654.15,324.019,324.415,480.141,480.251
2007-07-05,655.9,651.0,325.299,323.334,480.548,478.853
2007-07-06,647.75,648.75,322.264,322.761,476.532,476.567
2007-07-09,657.0,661.25,325.958,328.115,481.919,485.392
2007-07-10,661.15,661.7,328.016,327.169,484.536,482.464
2007-07-11,664.0,663.0,327.303,325.879,483.401,481.516
2007-07-12,663.0,667.25,326.023,328.921,480.853,484.498
2007-07-13,667.5,666.5,328.428,327.518,484.222,483.416
2007-07-16,667.25,666.0,327.196,326.615,483.479,483.064
2007-07-17,663.15,666.5,324.612,325.917,481.835,483.672
2007-07-18,667.75,666.75,325.748,325.466,484.614,483.853
2007-07-19,673.0,674.5,328.181,329.217,486.905,488.096
2007-07-20,676.0,681.6,329.387,331.986,490.424,493.484
2007-07-23,683.5,682.0,332.312,331.293,494.931,493.488
2007-07-24,682.75,684.3,331.03,331.541,494.138,494.544
2007-07-25,677.25,674.75,330.012,328.553,492.76,491.621
2007-07-26,675.4,670.0,329.737,327.148,492.238,487.983
2007-07-27,663.5,660.5,325.932,325.418,485.796,483.67
2007-07-30,661.5,661.5,326.473,326.441,483.906,483.553
2007-07-31,666.75,665.5,328.222,327.671,486.679,485.66
2007-08-01,660.25,665.75,326.549,327.568,483.771,486.055
2007-08-02,665.35,666.25,327.985,327.927,487.115,487.631
2007-08-03,666.35,670.5,327.268,328.967,486.422,487.885
2007-08-06,674.15,671.5,330.79,330.658,487.666,486.594
2007-08-07,669.25,668.0,330.331,330.726,485.28,485.113
2007-08-08,670.4,675.5,331.455,331.517,487.422,488.961
2007-08-09,670.85,662.6,329.818,327.242,487.005,484.144
2007-08-10,664.5,668.5,328.635,330.859,485.32,488.455
2007-08-13,669.85,668.75,332.927,332.183,490.661,490.79
2007-08-14,667.35,668.35,333.842,334.225,491.711,492.303
2007-08-15,665.0,667.25,334.423,335.049,492.848,495.066
2007-08-16,664.15,662.25,334.702,333.627,494.896,493.664
2007-08-17,653.0,657.5,330.382,330.818,485.791,487.326
2007-08-20,658.5,659.5,331.021,332.125,487.922,489.207
2007-08-21,655.5,657.5,331.798,332.071,486.962,487.579
2007-08-22,657.15,659.5,331.141,331.74,487.319,488.808
2007-08-23,662.25,660.75,330.893,329.699,488.205,487.459
2007-08-24,659.75,660.85,329.217,328.699,485.396,484.246
2007-08-28,667.0,666.0,332.585,331.343,488.86,487.876
2007-08-29,664.75,664.25,331.018,329.734,488.787,486.88
2007-08-30,666.3,666.0,331.658,330.817,488.884,488.771
2007-08-31,668.0,672.0,330.939,333.697,488.804,492.596
